,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
1557,4/8/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,276,Sunday
1558,4/9/2018,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0,2018,4,276,Monday
1559,4/10/2018,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0,2018,4,276,Tuesday
1560,4/11/2018,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0,2018,4,276,Wednesday
1561,4/12/2018,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5,2018,4,276,Thursday
1562,4/13/2018,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0,2018,4,276,Friday
1563,4/14/2018,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0,2018,4,276,Saturday
1564,4/15/2018,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0,2018,4,276,Sunday
1565,4/16/2018,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0,2018,4,276,Monday
1566,4/17/2018,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0,2018,4,276,Tuesday
1567,4/18/2018,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0,2018,4,276,Wednesday
1568,4/19/2018,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0,2018,4,276,Thursday
1569,4/20/2018,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0,2018,4,276,Friday
1570,4/21/2018,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2,2018,4,276,Saturday
1571,4/22/2018,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5,2018,4,276,Sunday
1572,4/23/2018,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0,2018,4,276,Monday
1573,4/24/2018,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0,2018,4,276,Tuesday
1574,4/25/2018,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0,2018,4,276,Wednesday
1575,4/26/2018,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0,2018,4,276,Thursday
1576,4/27/2018,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0,2018,4,276,Friday
1577,4/28/2018,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0,2018,4,276,Saturday
1578,4/29/2018,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4,2018,4,276,Sunday
1579,4/30/2018,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0,2018,4,276,Monday
1580,5/1/2018,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0,2018,5,276,Tuesday
1581,5/2/2018,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0,2018,5,276,Wednesday
1582,5/3/2018,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0,2018,5,276,Thursday
1583,5/4/2018,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5,2018,5,276,Friday
1584,5/5/2018,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0,2018,5,276,Saturday
1585,5/6/2018,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5,2018,5,276,Sunday
1586,5/7/2018,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0,2018,5,276,Monday
1587,5/8/2018,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0,2018,5,276,Tuesday
1588,5/9/2018,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0,2018,5,276,Wednesday
1589,5/10/2018,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0,2018,5,276,Thursday
1590,5/11/2018,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0,2018,5,276,Friday
1591,5/12/2018,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0,2018,5,276,Saturday
1592,5/13/2018,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0,2018,5,276,Sunday
1593,5/14/2018,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0,2018,5,276,Monday
1594,5/15/2018,4.0,0.67,2.0,14.0,11.0,0.0,5.0,7.0,2018,5,276,Tuesday
1595,5/16/2018,4.01,2.33,2.5,13.4,9.0,0.0,2.0,8.0,2018,5,276,Wednesday
1596,5/17/2018,2.0,2.78,3.5,16.0,11.0,0.0,1.0,4.0,2018,5,276,Thursday
1597,5/18/2018,2.34,1.396,6.0,30.0,11.0,0.0,2.0,2.4,2018,5,276,Friday
1598,5/19/2018,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0,2018,5,276,Saturday
1599,5/20/2018,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0,2018,5,276,Sunday
1600,5/21/2018,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0,2018,5,276,Monday
1601,5/22/2018,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0,2018,5,276,Tuesday
1602,5/23/2018,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0,2018,5,276,Wednesday
1603,5/24/2018,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0,2018,5,276,Thursday
1604,5/25/2018,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0,2018,5,276,Friday
1605,5/26/2018,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0,2018,5,276,Saturday
1606,5/27/2018,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0,2018,5,276,Sunday
1607,5/28/2018,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0,2018,5,276,Monday
1608,5/29/2018,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0,2018,5,276,Tuesday
1609,5/30/2018,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0,2018,5,276,Wednesday
1610,5/31/2018,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64,2018,5,276,Thursday
1611,6/1/2018,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0,2018,6,276,Friday
1612,6/2/2018,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0,2018,6,276,Saturday
1613,6/3/2018,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0,2018,6,276,Sunday
1614,6/4/2018,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0,2018,6,276,Monday
1615,6/5/2018,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0,2018,6,276,Tuesday
1616,6/6/2018,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0,2018,6,276,Wednesday
1617,6/7/2018,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0,2018,6,276,Thursday
1618,6/8/2018,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4,2018,6,276,Friday
1619,6/9/2018,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0,2018,6,276,Saturday
1620,6/10/2018,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0,2018,6,276,Sunday
1621,6/11/2018,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0,2018,6,276,Monday
1622,6/12/2018,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4,2018,6,276,Tuesday
1623,6/13/2018,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0,2018,6,276,Wednesday
1624,6/14/2018,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0,2018,6,276,Thursday
1625,6/15/2018,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0,2018,6,276,Friday
1626,6/16/2018,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0,2018,6,276,Saturday
1627,6/17/2018,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0,2018,6,276,Sunday
1628,6/18/2018,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0,2018,6,276,Monday
1629,6/19/2018,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0,2018,6,276,Tuesday
1630,6/20/2018,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6,2018,6,276,Wednesday
1631,6/21/2018,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5,2018,6,276,Thursday
1632,6/22/2018,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5,2018,6,276,Friday
1633,6/23/2018,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0,2018,6,276,Saturday
1634,6/24/2018,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0,2018,6,276,Sunday
1635,6/25/2018,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0,2018,6,276,Monday
1636,6/26/2018,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4,2018,6,276,Tuesday
1637,6/27/2018,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0,2018,6,276,Wednesday
1638,6/28/2018,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0,2018,6,276,Thursday
1639,6/29/2018,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,2018,6,276,Friday
1640,6/30/2018,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0,2018,6,276,Saturday
1641,7/1/2018,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0,2018,7,276,Sunday
1642,7/2/2018,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,2018,7,276,Monday
1643,7/3/2018,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,2018,7,276,Tuesday
1644,7/4/2018,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,2018,7,276,Wednesday
1645,7/5/2018,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0,2018,7,276,Thursday
1646,7/6/2018,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,2018,7,276,Friday
1647,7/7/2018,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,2018,7,276,Saturday
1648,7/8/2018,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0,2018,7,276,Sunday
1649,7/9/2018,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,2018,7,276,Monday
1650,7/10/2018,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0,2018,7,276,Tuesday
1651,7/11/2018,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,2018,7,276,Wednesday
1652,7/12/2018,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,2018,7,276,Thursday
1653,7/13/2018,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0,2018,7,276,Friday
1654,7/14/2018,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,2018,7,276,Saturday
1655,7/15/2018,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0,2018,7,276,Sunday
1656,7/16/2018,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,2018,7,276,Monday
1657,7/17/2018,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,2018,7,276,Tuesday
1658,7/18/2018,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,2018,7,276,Wednesday
1659,7/19/2018,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,2018,7,276,Thursday
1660,7/20/2018,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0,2018,7,276,Friday
1661,7/21/2018,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,2018,7,276,Saturday
1662,7/22/2018,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0,2018,7,276,Sunday
1663,7/23/2018,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,2018,7,276,Monday
1664,7/24/2018,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2018,7,276,Tuesday
1665,7/25/2018,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,2018,7,276,Wednesday
1666,7/26/2018,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0,2018,7,276,Thursday
1667,7/27/2018,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,2018,7,276,Friday
1668,7/28/2018,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,2018,7,276,Saturday
1669,7/29/2018,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0,2018,7,276,Sunday
1670,7/30/2018,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,2018,7,276,Monday
1671,7/31/2018,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0,2018,7,276,Tuesday
1672,8/1/2018,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,2018,8,276,Wednesday
1673,8/2/2018,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,2018,8,276,Thursday
1674,8/3/2018,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,2018,8,276,Friday
1675,8/4/2018,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,2018,8,276,Saturday
1676,8/5/2018,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3,2018,8,276,Sunday
1677,8/6/2018,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0,2018,8,276,Monday
1678,8/7/2018,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,2018,8,276,Tuesday
1679,8/8/2018,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,2018,8,276,Wednesday
1680,8/9/2018,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,2018,8,276,Thursday
1681,8/10/2018,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,2018,8,276,Friday
1682,8/11/2018,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,2018,8,276,Saturday
1683,8/12/2018,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0,2018,8,276,Sunday
1684,8/13/2018,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,2018,8,276,Monday
1685,8/14/2018,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,2018,8,276,Tuesday
1686,8/15/2018,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,2018,8,276,Wednesday
1687,8/16/2018,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,2018,8,276,Thursday
1688,8/17/2018,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,2018,8,276,Friday
1689,8/18/2018,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,2018,8,276,Saturday
1690,8/19/2018,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0,2018,8,276,Sunday
1691,8/20/2018,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,2018,8,276,Monday
1692,8/21/2018,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,2018,8,276,Tuesday
1693,8/22/2018,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,2018,8,276,Wednesday
1694,8/23/2018,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,2018,8,276,Thursday
1695,8/24/2018,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,2018,8,276,Friday
1696,8/25/2018,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,2018,8,276,Saturday
1697,8/26/2018,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3,2018,8,276,Sunday
1698,8/27/2018,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,2018,8,276,Monday
1699,8/28/2018,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,2018,8,276,Tuesday
1700,8/29/2018,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,2018,8,276,Wednesday
1701,8/30/2018,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0,2018,8,276,Thursday
1702,8/31/2018,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0,2018,8,276,Friday
1703,9/1/2018,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,2018,9,276,Saturday
1704,9/2/2018,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0,2018,9,276,Sunday
1705,9/3/2018,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,2018,9,276,Monday
1706,9/4/2018,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,2018,9,276,Tuesday
1707,9/5/2018,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,2018,9,276,Wednesday
1708,9/6/2018,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,2018,9,276,Thursday
1709,9/7/2018,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7,2018,9,276,Friday
1710,9/8/2018,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0,2018,9,276,Saturday
1711,9/9/2018,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0,2018,9,276,Sunday
1712,9/10/2018,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,2018,9,276,Monday
1713,9/11/2018,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,2018,9,276,Tuesday
1714,9/12/2018,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,2018,9,276,Wednesday
1715,9/13/2018,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0,2018,9,276,Thursday
1716,9/14/2018,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,2018,9,276,Friday
1717,9/15/2018,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4,2018,9,276,Saturday
1718,9/16/2018,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0,2018,9,276,Sunday
1719,9/17/2018,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,2018,9,276,Monday
1720,9/18/2018,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,2018,9,276,Tuesday
1721,9/19/2018,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,2018,9,276,Wednesday
1722,9/20/2018,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,2018,9,276,Thursday
1723,9/21/2018,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,2018,9,276,Friday
1724,9/22/2018,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,2018,9,276,Saturday
1725,9/23/2018,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0,2018,9,276,Sunday
1726,9/24/2018,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,2018,9,276,Monday
1727,9/25/2018,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0,2018,9,276,Tuesday
1728,9/26/2018,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,2018,9,276,Wednesday
1729,9/27/2018,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,2018,9,276,Thursday
1730,9/28/2018,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,2018,9,276,Friday
1731,9/29/2018,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,2018,9,276,Saturday
1732,9/30/2018,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0,2018,9,276,Sunday
1733,10/1/2018,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,2018,10,276,Monday
1734,10/2/2018,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,2018,10,276,Tuesday
1735,10/3/2018,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,2018,10,276,Wednesday
1736,10/4/2018,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0,2018,10,276,Thursday
1737,10/5/2018,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0,2018,10,276,Friday
1738,10/6/2018,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,2018,10,276,Saturday
1739,10/7/2018,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0,2018,10,276,Sunday
1740,10/8/2018,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0,2018,10,276,Monday
1741,10/9/2018,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,2018,10,276,Tuesday
1742,10/10/2018,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,2018,10,276,Wednesday
1743,10/11/2018,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,2018,10,276,Thursday
1744,10/12/2018,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0,2018,10,276,Friday
1745,10/13/2018,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,2018,10,276,Saturday
1746,10/14/2018,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0,2018,10,276,Sunday
1747,10/15/2018,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,2018,10,276,Monday
1748,10/16/2018,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,2018,10,276,Tuesday
1749,10/17/2018,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,2018,10,276,Wednesday
1750,10/18/2018,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,2018,10,276,Thursday
1751,10/19/2018,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0,2018,10,276,Friday
1752,10/20/2018,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,2018,10,276,Saturday
1753,10/21/2018,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0,2018,10,276,Sunday
1754,10/22/2018,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,2018,10,276,Monday
1755,10/23/2018,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,2018,10,276,Tuesday
1756,10/24/2018,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,2018,10,276,Wednesday
1757,10/25/2018,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,2018,10,276,Thursday
1758,10/26/2018,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,2018,10,276,Friday
1759,10/27/2018,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,2018,10,276,Saturday
1760,10/28/2018,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0,2018,10,276,Sunday
1761,10/29/2018,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,2018,10,276,Monday
1762,10/30/2018,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,2018,10,276,Tuesday
1763,10/31/2018,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0,2018,10,276,Wednesday
1764,11/1/2018,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,2018,11,276,Thursday
1765,11/2/2018,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3,2018,11,276,Friday
1766,11/3/2018,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,2018,11,276,Saturday
1767,11/4/2018,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0,2018,11,276,Sunday
1768,11/5/2018,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,2018,11,276,Monday
1769,11/6/2018,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,2018,11,276,Tuesday
1770,11/7/2018,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,2018,11,276,Wednesday
1771,11/8/2018,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,2018,11,276,Thursday
1772,11/9/2018,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,2018,11,276,Friday
1773,11/10/2018,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,2018,11,276,Saturday
1774,11/11/2018,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,2018,11,276,Sunday
1775,11/12/2018,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2018,11,276,Monday
1776,11/13/2018,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,2018,11,276,Tuesday
1777,11/14/2018,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,2018,11,276,Wednesday
1778,11/15/2018,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2018,11,276,Thursday
1779,11/16/2018,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,2018,11,276,Friday
1780,11/17/2018,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,2018,11,276,Saturday
1781,11/18/2018,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,2018,11,276,Sunday
1782,11/19/2018,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,2018,11,276,Monday
1783,11/20/2018,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,2018,11,276,Tuesday
1784,11/21/2018,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,2018,11,276,Wednesday
1785,11/22/2018,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,2018,11,276,Thursday
1786,11/23/2018,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,2018,11,276,Friday
1787,11/24/2018,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,2018,11,276,Saturday
1788,11/25/2018,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,2018,11,276,Sunday
1789,11/26/2018,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,2018,11,276,Monday
1790,11/27/2018,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,2018,11,276,Tuesday
1791,11/28/2018,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,2018,11,276,Wednesday
1792,11/29/2018,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,2018,11,276,Thursday
1793,11/30/2018,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,2018,11,276,Friday
1794,12/1/2018,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,2018,12,276,Saturday
1795,12/2/2018,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,2018,12,276,Sunday
1796,12/3/2018,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,2018,12,276,Monday
1797,12/4/2018,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2018,12,276,Tuesday
1798,12/5/2018,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,2018,12,276,Wednesday
1799,12/6/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Thursday
1800,12/7/2018,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,2018,12,276,Friday
1801,12/8/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Saturday
1802,12/9/2018,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0,2018,12,276,Sunday
1803,12/10/2018,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,2018,12,276,Monday
1804,12/11/2018,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,2018,12,276,Tuesday
1805,12/12/2018,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,2018,12,276,Wednesday
1806,12/13/2018,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0,2018,12,276,Thursday
1807,12/14/2018,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,2018,12,276,Friday
1808,12/15/2018,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,2018,12,276,Saturday
1809,12/16/2018,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0,2018,12,276,Sunday
1810,12/17/2018,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,2018,12,276,Monday
1811,12/18/2018,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,2018,12,276,Tuesday
1812,12/19/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Wednesday
1813,12/20/2018,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0,2018,12,276,Thursday
1814,12/21/2018,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,2018,12,276,Friday
